job,salary,city,frequency,duration,company_name,company_scale,advantage
招聘运营实习生,150/天,北京,5天/周,3个月,字节跳动,2000人以上,可转正实习政住房补贴免费三餐 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
客服实习生,200/天,上海,5天/周,3个月,NIO蔚来,2000人以上,日常实习 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
招聘助理（渠道管理方向） (MJ000190),100-150/天,广州,5天/周,6个月,欢聚集团,2000人以上,平台大福利多 工作环境超棒，节日大礼包，餐补
后端开发实习生-数据平台,400-500/天,北京,5天/周,6个月,字节跳动,2000人以上,远程实习可转正实习留学生实习免费三餐弹性工作节日福利不打卡实习津贴可转正节日福利 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
人力资源实习生,120-200/天,广州,5天/周,3个月,小鹏汽车,2000人以上,导师超niceHRBP能力提包午餐、晚餐免费健身房 自动驾驶，AI，互联网，整车研发
人力资源实习生,150-200/天,上海,5天/周,4个月,字节跳动,2000人以上,接受大一大二留学生实习免费三餐零食娱乐设施氛围好 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
HR招聘实习生,150/天,北京,5天/周,3个月,字节跳动,2000人以上,免费三餐租房补贴实习证明免费健身房 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
交付专员实习生,120-150/天,西安,4天/周,6个月,NIO蔚来,2000人以上,可转正实习接受大一大二定期团建实习证明 团队体验，有憧憬，有发展，用户企业，成长快速，工作氛围优良，免费班车
视频运营实习生,0-50/天,北京,5天/周,3个月,新浪微博,2000人以上,免费班车 明星接触多，大公司，终身学习，环境轻松，注重实力
UI 设计实习生,150-180/天,北京,4天/周,3个月,字节跳动,2000人以上,实习证明免费健身房免费班车弹性工作下午茶免费健身房节日福利 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
游戏策划实习生（交互游戏）,150-190/天,深圳,3天/周,4个月,编程猫,2000人以上,弹性打卡餐补无敌海景房 免费水果供应，前景发展好，嘻嘻哈哈，美女如云，毕业留用，时间自由
产品运营实习生（B2B业务）,120-150/天,北京,5天/周,3个月,转转,500-2000人,可转正实习 有趣的团队，团队专业，年轻任性，生日惊喜，环境氛围好，实战多成长快，提供茶饮零食，优秀团队，很好的学习成长氛围，节日惊喜
2D角色设计师,150-200/天,北京,5天/周,3个月,搜狐畅游,500-2000人,可转正实习 弹性工时，福利多，发展前景好，学习氛围好
HF9945-产品运营实习生（资讯运营方向）,50-100/天,上海,5天/周,3个月,哔哩哔哩,2000人以上,餐补 二次元，新兴文化代表，lo娘，猫房，特♂色社团，氛围爆好，有发展前景，技术牛人多，舒适的办公环境，发展好
前端开发实习生 — 内容安全,400/天,北京,4天/周,3个月,字节跳动,2000人以上,免费三餐地铁周边免费三餐不打卡房补下午茶瑜伽健身六险一金薪资优厚团队氛围好 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
用户研究员（实习生）,120-150/天,广州,5天/周,3个月,唯品会,2000人以上,可转MT项目 福利体检，包三餐，最具前景公司，免费茶饮
人力资源实习生,100-150/天,成都,5天/周,3个月,科大讯飞,2000人以上,朝九晚五周末双休地铁周边导师超nice工作氛围超棒 有梦想，年轻活泼，漂亮小姐姐，岗位补助，已审核，产品有前景
数据分析实习生,200-250/天,北京,5天/周,6个月,思必驰,500-2000人,远程实习可转正实习留学生实习 弹性上班，周末双休，业界知名
活动运营实习生,100-150/天,广州,4天/周,3个月,欢聚集团,2000人以上,健身房餐补免费咖啡 工作环境超棒，节日大礼包，餐补
视觉设计师劳务实习生,150/天,深圳,5天/周,3个月,腾讯,2000人以上,鹅厂学习机会免费班车 平台好机会多，腾讯
员工社区内容运营实习生,150/天,北京,5天/周,3个月,字节跳动,2000人以上,实习证明租房补贴免费三餐 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
媒介公关实习生,150-200/天,北京,5天/周,3个月,编程猫,2000人以上,弹性工作周末双休 免费水果供应，前景发展好，嘻嘻哈哈，美女如云，毕业留用，时间自由
头部用户运营实习生,100-200/天,北京,4天/周,7个月,搜狐,2000人以上,大厂的资源创业的氛围有转正机会 良好团队氛围，有大牛，丰厚实习佣金，帅哥美女多，快速成长，自我提升，团队建设活动，可留任，高逼格环境，15天带薪年假
COE实习生,150-200/天,北京,5天/周,3个月,映客直播,500-2000人,可转正实习餐补弹性工作接受大一大二留学生实习免费健身房节日福利 各种活动，水果零食，晋升空间好，繁华商区办公，发展，开脑洞，融洽团队氛围，工作轻松自由，有竞争力的薪酬福利体系，技术氛围好
人力资源实习生,80-96/天,合肥,5天/周,8个月,科大讯飞,2000人以上,异地提供住宿 有梦想，年轻活泼，漂亮小姐姐，岗位补助，已审核，产品有前景
高中数学教研员,200/天,北京,5天/周,3个月,好未来,2000人以上,地铁周边暑期实习弹性工作提升快接受大一大二中关村附近上市教育公司 带薪公益假，住福计划，租房计划，节日礼品，开工利是，团队建设
直播-产品实习生（策略）,150-200/天,上海,5天/周,4个月,哔哩哔哩,2000人以上,大厂实习 二次元，新兴文化代表，lo娘，猫房，特♂色社团，氛围爆好，有发展前景，技术牛人多，舒适的办公环境，发展好
内容运营实习生（英语）,100-150/天,广州,4天/周,3个月,欢聚集团,2000人以上,健身房餐补免费咖啡 工作环境超棒，节日大礼包，餐补
产品运营实习生,100-150/天,广州,4天/周,3个月,欢聚集团,2000人以上,健身房餐补免费咖啡 工作环境超棒，节日大礼包，餐补
用户运营实习生-顺风车,120-150/天,上海,4天/周,6个月,哈啰出行,2000人以上,可转正实习成长空间大互联网实战经验 薪资无上限，晋升空间，潜力人，零食多，高福利，温馨，内部培训
内容运营实习生（生活区）,薪资面议,上海,5天/周,6个月,哔哩哔哩,2000人以上,B站 二次元，新兴文化代表，lo娘，猫房，特♂色社团，氛围爆好，有发展前景，技术牛人多，舒适的办公环境，发展好
管家代表,200-300/天,北京,6天/周,3个月,北京链家,2000人以上,福利待遇优厚晋升空间 季度出游，弹性工作时间，晋升空间大，90后团队，销售部，大平台，优秀可转正
HR实习生,120-150/天,杭州,5天/周,6个月,零跑汽车,500-2000人,公司平台大学习机会多福利大于佳 共享公司成长，五险一金补充商业保险，AI，智能驾驶，纯电动汽车，新零售模式
平台运营实习生,100-150/天,杭州,5天/周,3个月,金柚网,500-2000人,可转正实习 专业服务，同事可爱，实习就业，暖男软妹
Android开发实习生,250-300/天,北京,5天/周,4个月,爱奇艺,2000人以上,Android 福利待遇好，互联网，视频娱乐大平台，工作时间固定，barely加班
字节跳动HRBP实习生,150/天,北京,4天/周,3个月,字节跳动,2000人以上,接受大一大二留学生实习免费咖啡免费三餐 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
体验设计师,120-150/天,杭州,5天/周,4个月,海康威视,2000人以上,地铁周边 大平台，锻炼多
Python开发实习⽣,200-250/天,北京,3天/周,3个月,搜狐,2000人以上,实习证明 良好团队氛围，有大牛，丰厚实习佣金，帅哥美女多，快速成长，自我提升，团队建设活动，可留任，高逼格环境，15天带薪年假
产品实习生,120-200/天,上海,3天/周,3个月,医渡云,500-2000人,弹性工作免费咖啡留学生实习不打卡下午茶实习津贴免费三餐 医疗大数据，弹性工作
薪酬福利绩效研究实习生,150-200/天,北京,5天/周,3个月,字节跳动,2000人以上,节日福利可转正实习免费咖啡免费健身房房补 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
游戏运营实习生,120-180/天,北京,5天/周,4个月,爱奇艺,2000人以上,游戏 福利待遇好，互联网，视频娱乐大平台，工作时间固定，barely加班
测试工程师实习生（21届）,100-200/天,南京,4天/周,3个月,孩子王,2000人以上,大咖云集 
PCG创新项目社群运营实习生,100-120/天,深圳,5天/周,3个月,腾讯,2000人以上,接受大一大二 平台好机会多，腾讯
HR实习生,100-150/天,北京,3天/周,3个月,每日优鲜,2000人以上,接受大一大二 使命必达，机遇多，敏捷团队，起点高，美铝多，鲜肉多，团队氛围超棒
产品经理,80-100/天,合肥,5天/周,3个月,科大讯飞,2000人以上,免费健身房地铁周边朝九晚五实习证明留学生实习免费班车提供住宿餐补 有梦想，年轻活泼，漂亮小姐姐，岗位补助，已审核，产品有前景
HR招聘实习生（北京）,180-200/天,北京,4天/周,4个月,好未来,2000人以上,实习证明周末双休实习津贴 带薪公益假，住福计划，租房计划，节日礼品，开工利是，团队建设
内容制作实习（漫画）,150-200/天,上海,5天/周,3个月,哔哩哔哩,2000人以上, 撸猫撸狗 肥宅快乐水免费 二次元，新兴文化代表，lo娘，猫房，特♂色社团，氛围爆好，有发展前景，技术牛人多，舒适的办公环境，发展好
深度学习研究实习生-抖音,400-500/天,北京,4天/周,3个月,字节跳动,2000人以上,大牛带队弹性工作实习证明免费三餐下午茶房补免费健身房可转正实习 亿级日活平台，今日头条，抖音，年轻、扁平、透明，免费三餐健身房，租房补贴
人力资源招聘实习生,100-120/天,西安,5天/周,6个月,喜马拉雅,500-2000人,朝九晚六周末双休 弹性工作＆迟到豁免，餐饮补贴＆免费水果，丰厚年终奖＆期权激励，节日福利＆团建基金，年陈福利，内部购买，游戏室＆按摩椅＆淋浴房＆24H直播间，明星大咖出没，音频独角兽
OGV运营实习,150-200/天,上海,5天/周,4个月,哔哩哔哩,2000人以上,内容运营 二次元，新兴文化代表，lo娘，猫房，特♂色社团，氛围爆好，有发展前景，技术牛人多，舒适的办公环境，发展好
产品运营实习生,100-150/天,广州,4天/周,3个月,欢聚集团,2000人以上,健身房餐补免费咖啡 工作环境超棒，节日大礼包，餐补
硬件设计实习生,120-150/天,杭州,5天/周,3个月,海康威视,2000人以上,可转正实习接受大一大二 大平台，锻炼多
房产经纪人,250-300/天,北京,6天/周,12个月,北京链家,2000人以上,时间自由晋升快拓展人脉 季度出游，弹性工作时间，晋升空间大，90后团队，销售部，大平台，优秀可转正
链家运营置业经纪人,200-250/天,北京,6天/周,12个月,北京链家,2000人以上,大平台值得信赖完善的晋升体系底薪5000 季度出游，弹性工作时间，晋升空间大，90后团队，销售部，大平台，优秀可转正
